Date,Region,District,Population,Densite,Maladie,Cas_confirmes,Morts,Temperature_moy,Humidite_moy,Precipitations_tota,Vent_vit_moy,Densite_moustiques,Espece_vecteur,Acces_soins
2024-06-15,Diourbel,TOUBA,2008726,416.43,Paludisme,25323,148,27.72,49.15,765.87,2.87,12.61,Anopheles gambiae,0.86
2024-06-15,Diourbel,MBACKE,2008726,416.43,Dengue,125,0,27.72,49.15,765.87,2.87,0.06,Aedes aegypti,0.73
2024-06-15,Fatick,NDOFFANE,985307,143.81,Paludisme,1422,5,27.7,47.89,898.73,2.93,1.44,Anopheles gambiae,0.69
2024-06-15,Fatick,PASSY,985307,143.81,Dengue,46,0,27.7,47.89,898.73,2.93,0.05,Aedes aegypti,0.88
2024-06-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,4329,35,27.7,52.0,671.06,2.56,5.29,Anopheles gambiae,0.81
2024-06-15,Kaffrine,MALEM-HODDAR,818638,72.98,Dengue,2,0,27.7,52.0,671.06,2.56,0.0,Aedes aegypti,0.82
2024-06-15,Kaolack,KOUNGUEUL,1290494,241.01,Paludisme,15882,115,27.44,60.56,442.23,2.57,12.31,Anopheles gambiae,0.66
2024-06-15,Kaolack,KAOLACK,1290494,241.01,Dengue,2,0,27.44,60.56,442.23,2.57,0.0,Aedes aegypti,0.86
2024-06-15,Kedougou,KEDOUGOU,211631,12.59,Paludisme,20672,176,27.9,57.31,1500.0,1.88,97.68,Anopheles gambiae,0.87
2024-06-15,Kedougou,SARAYA,211631,12.59,Dengue,2,0,27.9,57.31,1500.0,1.88,0.01,Aedes aegypti,0.85
2024-06-15,Kolda,VELINGARA,915339,66.65,Paludisme,152358,1354,27.23,64.28,1500.0,2.27,100.0,Anopheles gambiae,0.67
2024-06-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Dengue,5,0,27.23,64.28,1500.0,2.27,0.01,Aedes aegypti,0.88
2024-06-15,Louga,LOUGA,1137384,45.58,Paludisme,594,2,26.61,53.28,334.08,3.37,0.52,Anopheles gambiae,0.87
2024-06-15,Louga,KEBEMER,1137384,45.58,Dengue,10,0,26.61,53.28,334.08,3.37,0.01,Aedes aegypti,0.61
2024-06-15,Matam,MATAM,785999,26.74,Paludisme,3125,14,29.23,43.0,828.3,2.82,3.98,Anopheles gambiae,0.81
2024-06-15,Matam,KANEL,785999,26.74,Dengue,6,0,29.23,43.0,828.3,2.82,0.01,Aedes aegypti,0.75
2024-06-15,Saint-Louis,PODOR,1181982,61.41,Paludisme,476,2,26.91,56.85,1044.58,3.73,0.4,Anopheles gambiae,0.74
2024-06-15,Saint-Louis,PODOR,1181982,61.41,Dengue,48,0,26.91,56.85,1044.58,3.73,0.04,Aedes aegypti,0.82
2024-06-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,5670,47,26.32,71.35,1500.0,1.52,9.03,Anopheles gambiae,0.7
2024-06-15,Sedhiou,BOUNKILING,627584,85.36,Dengue,58,0,26.32,71.35,1500.0,1.52,0.09,Aedes aegypti,0.76
2024-06-15,Tambacounda,DIANKHEMAKHAN,956691,22.57,Paludisme,22664,190,29.73,49.56,1158.7,2.58,23.69,Anopheles gambiae,0.65
2024-06-15,Tambacounda,BAKEL,956691,22.57,Dengue,6,0,29.73,49.56,1158.7,2.58,0.01,Aedes aegypti,0.77
2024-06-15,Thies,MBOUR,2385912,357.58,Paludisme,4415,39,25.27,65.46,819.7,3.46,1.85,Anopheles gambiae,0.84
2024-06-15,Thies,KHOMBOLE,2385912,357.58,Dengue,0,0,25.27,65.46,819.7,3.46,0.0,Aedes aegypti,0.81
2024-06-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Paludisme,3628,11,26.78,69.22,1246.34,1.25,4.99,Anopheles gambiae,0.61
2024-06-15,Ziguinchor,DIOULOULOU,727681,98.9,Dengue,9,0,26.78,69.22,1246.34,1.25,0.01,Aedes aegypti,0.68
2024-07-15,Dakar,KEUR-MASSAR,4129812,7549.97,Paludisme,17703,60,24.11,80.49,743.04,4.35,4.29,Anopheles gambiae,0.83
2024-07-15,Dakar,PIKINE,4129812,7549.97,Dengue,1,0,24.11,80.49,743.04,4.35,0.0,Aedes aegypti,0.82
2024-07-15,Diourbel,MBACKE,2008726,416.43,Paludisme,0,0,27.65,48.42,665.76,3.01,0.0,Anopheles gambiae,0.87
2024-07-15,Diourbel,TOUBA,2008726,416.43,Dengue,121,0,27.65,48.42,665.76,3.01,0.06,Aedes aegypti,0.77
2024-07-15,Fatick,SOKONE,985307,143.81,Paludisme,621,2,27.83,49.25,736.7,2.88,0.63,Anopheles gambiae,0.8
2024-07-15,Fatick,NDOFFANE,985307,143.81,Dengue,15,0,27.83,49.25,736.7,2.88,0.02,Aedes aegypti,0.84
2024-07-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,3890,27,27.76,57.87,1202.86,2.63,4.75,Anopheles gambiae,0.62
2024-07-15,Kaffrine,BIRKELANE,818638,72.98,Dengue,10,0,27.76,57.87,1202.86,2.63,0.01,Aedes aegypti,0.81
2024-07-15,Kaolack,NIORO DU RIP,1290494,241.01,Paludisme,12486,81,27.43,62.28,691.7,2.45,9.68,Anopheles gambiae,0.86
2024-07-15,Kaolack,NIORO DU RIP,1290494,241.01,Dengue,2,0,27.43,62.28,691.7,2.45,0.0,Aedes aegypti,0.7
2024-07-15,Kedougou,SARAYA,211631,12.59,Paludisme,1,0,27.99,55.87,560.61,1.99,0.0,Anopheles gambiae,0.77
2024-07-15,Kedougou,SARAYA,211631,12.59,Dengue,2,0,27.99,55.87,560.61,1.99,0.01,Aedes aegypti,0.73
2024-07-15,Kolda,VELINGARA,915339,66.65,Paludisme,60263,226,27.67,66.84,1252.5,2.02,65.84,Anopheles gambiae,0.75
2024-07-15,Kolda,VELINGARA,915339,66.65,Dengue,5,0,27.67,66.84,1252.5,2.02,0.01,Aedes aegypti,0.67
2024-07-15,Louga,DAROU-MOUSTY,1137384,45.58,Paludisme,0,0,26.24,51.76,79.25,3.25,0.0,Anopheles gambiae,0.82
2024-07-15,Louga,DAHRA,1137384,45.58,Dengue,8,0,26.24,51.76,79.25,3.25,0.01,Aedes aegypti,0.88
2024-07-15,Matam,THILOGNE,785999,26.74,Paludisme,4200,14,28.8,38.33,471.36,2.8,5.34,Anopheles gambiae,0.65
2024-07-15,Matam,THILOGNE,785999,26.74,Dengue,11,0,28.8,38.33,471.36,2.8,0.01,Aedes aegypti,0.87
2024-07-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,430,3,26.32,57.66,0.0,3.67,0.36,Anopheles gambiae,0.78
2024-07-15,Saint-Louis,PETE,1181982,61.41,Dengue,45,0,26.32,57.66,0.0,3.67,0.04,Aedes aegypti,0.61
2024-07-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,9054,53,26.09,71.07,1500.0,1.78,14.43,Anopheles gambiae,0.86
2024-07-15,Sedhiou,BOUNKILING,627584,85.36,Dengue,2,0,26.09,71.07,1500.0,1.78,0.0,Aedes aegypti,0.6
2024-07-15,Tambacounda,TAMBACOUNDA,956691,22.57,Paludisme,79102,538,28.43,51.49,569.0,2.38,82.68,Anopheles gambiae,0.73
2024-07-15,Tambacounda,BAKEL,956691,22.57,Dengue,10,0,28.43,51.49,569.0,2.38,0.01,Aedes aegypti,0.61
2024-07-15,Thies,POPENGUINE,2385912,357.58,Paludisme,3476,18,25.54,63.0,1101.71,3.36,1.46,Anopheles gambiae,0.88
2024-07-15,Thies,POUT,2385912,357.58,Dengue,2,0,25.54,63.0,1101.71,3.36,0.0,Aedes aegypti,0.87
2024-07-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Paludisme,5477,35,26.4,63.6,469.86,1.18,7.53,Anopheles gambiae,0.9
2024-07-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Dengue,44,0,26.4,63.6,469.86,1.18,0.06,Aedes aegypti,0.84
2024-08-15,Dakar,YEUMBEUL,4129812,7549.97,Paludisme,28786,176,25.28,81.13,962.89,4.36,6.97,Anopheles gambiae,0.9
2024-08-15,Dakar,DAKAR-NORD,4129812,7549.97,Dengue,30,0,25.28,81.13,962.89,4.36,0.01,Aedes aegypti,0.91
2024-08-15,Diourbel,BAMBEY,2008726,416.43,Paludisme,1,0,27.54,52.89,739.58,3.0,0.0,Anopheles gambiae,0.75
2024-08-15,Diourbel,DIOURBEL,2008726,416.43,Dengue,258,0,27.54,52.89,739.58,3.0,0.13,Aedes aegypti,0.79
2024-08-15,Fatick,FATICK,985307,143.81,Paludisme,1511,13,27.56,50.97,513.77,3.05,1.53,Anopheles gambiae,0.8
2024-08-15,Fatick,NIAKHAR,985307,143.81,Dengue,33,0,27.56,50.97,513.77,3.05,0.03,Aedes aegypti,0.67
2024-08-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,3203,15,27.92,59.84,987.11,2.56,3.91,Anopheles gambiae,0.87
2024-08-15,Kaffrine,MALEM-HODDAR,818638,72.98,Dengue,7,0,27.92,59.84,987.11,2.56,0.01,Aedes aegypti,0.71
2024-08-15,Kaolack,KOUNGUEUL,1290494,241.01,Paludisme,24813,152,27.14,56.73,951.76,2.53,19.23,Anopheles gambiae,0.73
2024-08-15,Kaolack,KAOLACK,1290494,241.01,Dengue,3,0,27.14,56.73,951.76,2.53,0.0,Aedes aegypti,0.85
2024-08-15,Kedougou,SALEMATA,211631,12.59,Paludisme,69043,478,28.17,54.24,1500.0,1.89,100.0,Anopheles gambiae,0.68
2024-08-15,Kedougou,KEDOUGOU,211631,12.59,Dengue,2,0,28.17,54.24,1500.0,1.89,0.01,Aedes aegypti,0.87
2024-08-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Paludisme,117465,651,27.17,60.43,1213.76,2.14,100.0,Anopheles gambiae,0.63
2024-08-15,Kolda,VELINGARA,915339,66.65,Dengue,44,0,27.17,60.43,1213.76,2.14,0.05,Aedes aegypti,0.85
2024-08-15,Louga,LOUGA,1137384,45.58,Paludisme,1396,10,27.77,50.81,813.73,3.12,1.23,Anopheles gambiae,0.82
2024-08-15,Louga,DAROU-MOUSTY,1137384,45.58,Dengue,10,0,27.77,50.81,813.73,3.12,0.01,Aedes aegypti,0.85
2024-08-15,Matam,MATAM,785999,26.74,Paludisme,1879,13,28.76,47.2,685.95,2.81,2.39,Anopheles gambiae,0.62
2024-08-15,Matam,RANEROU,785999,26.74,Dengue,34,0,28.76,47.2,685.95,2.81,0.04,Aedes aegypti,0.67
2024-08-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,523,5,26.46,55.43,442.75,3.67,0.44,Anopheles gambiae,0.74
2024-08-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Dengue,59,0,26.46,55.43,442.75,3.67,0.05,Aedes aegypti,0.81
2024-08-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,7872,68,26.19,68.21,1500.0,1.63,12.54,Anopheles gambiae,0.71
2024-08-15,Sedhiou,GOUDOMP,627584,85.36,Dengue,19,0,26.19,68.21,1500.0,1.63,0.03,Aedes aegypti,0.74
2024-08-15,Tambacounda,TAMBACOUNDA,956691,22.57,Paludisme,40130,281,29.97,50.78,774.7,2.48,41.95,Anopheles gambiae,0.64
2024-08-15,Tambacounda,MAKACOULIBANTANG,956691,22.57,Dengue,0,0,29.97,50.78,774.7,2.48,0.0,Aedes aegypti,0.7
2024-08-15,Thies,THIES,2385912,357.58,Paludisme,7848,64,25.78,60.56,833.68,3.55,3.29,Anopheles gambiae,0.9
2024-08-15,Thies,POPENGUINE,2385912,357.58,Dengue,3,0,25.78,60.56,833.68,3.55,0.0,Aedes aegypti,0.86
2024-08-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Paludisme,4538,18,26.52,69.2,1210.9,1.17,6.24,Anopheles gambiae,0.87
2024-08-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Dengue,1,0,26.52,69.2,1210.9,1.17,0.0,Aedes aegypti,0.67
2024-09-15,Dakar,DAKAR-OUEST,4129812,7549.97,Paludisme,1,0,24.9,80.98,751.69,4.42,0.0,Anopheles gambiae,0.85
2024-09-15,Dakar,RUFISQUE,4129812,7549.97,Dengue,12,0,24.9,80.98,751.69,4.42,0.0,Aedes aegypti,0.87
2024-09-15,Diourbel,MBACKE,2008726,416.43,Paludisme,45404,451,27.99,48.52,800.87,2.87,22.6,Anopheles gambiae,0.64
2024-09-15,Diourbel,KOUPENTOUM,2008726,416.43,Dengue,171,0,27.99,48.52,800.87,2.87,0.09,Aedes aegypti,0.7
2024-09-15,Fatick,NIAKHAR,985307,143.81,Paludisme,360,3,27.6,50.57,1094.02,3.0,0.37,Anopheles gambiae,0.62
2024-09-15,Fatick,NDOFFANE,985307,143.81,Dengue,79,0,27.6,50.57,1094.02,3.0,0.08,Aedes aegypti,0.81
2024-09-15,Kaffrine,KAFFRINE,818638,72.98,Paludisme,3785,30,28.11,52.55,567.43,2.36,4.62,Anopheles gambiae,0.69
2024-09-15,Kaffrine,BIRKELANE,818638,72.98,Dengue,5,0,28.11,52.55,567.43,2.36,0.01,Aedes aegypti,0.71
2024-09-15,Kaolack,GUINGUINEO,1290494,241.01,Paludisme,12646,82,27.35,52.8,834.32,2.58,9.8,Anopheles gambiae,0.72
2024-09-15,Kaolack,KOUNGUEUL,1290494,241.01,Dengue,2,0,27.35,52.8,834.32,2.58,0.0,Aedes aegypti,0.77
2024-09-15,Kedougou,SARAYA,211631,12.59,Paludisme,54860,543,27.72,51.77,1500.0,1.94,100.0,Anopheles gambiae,0.84
2024-09-15,Kedougou,KEDOUGOU,211631,12.59,Dengue,2,0,27.72,51.77,1500.0,1.94,0.01,Aedes aegypti,0.69
2024-09-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Paludisme,56964,267,26.31,67.01,1500.0,1.98,62.23,Anopheles gambiae,0.7
2024-09-15,Kolda,VELINGARA,915339,66.65,Dengue,1,0,26.31,67.01,1500.0,1.98,0.0,Aedes aegypti,0.72
2024-09-15,Louga,KEUR-MOMAR-SARR,1137384,45.58,Paludisme,464,3,26.41,51.2,131.83,3.13,0.41,Anopheles gambiae,0.81
2024-09-15,Louga,SAKAL,1137384,45.58,Dengue,9,0,26.41,51.2,131.83,3.13,0.01,Aedes aegypti,0.88
2024-09-15,Matam,KANEL,785999,26.74,Paludisme,3065,13,29.41,38.91,670.15,2.84,3.9,Anopheles gambiae,0.89
2024-09-15,Matam,THILOGNE,785999,26.74,Dengue,8,0,29.41,38.91,670.15,2.84,0.01,Aedes aegypti,0.77
2024-09-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Paludisme,1096,10,26.44,52.18,0.0,3.76,0.93,Anopheles gambiae,0.65
2024-09-15,Saint-Louis,PODOR,1181982,61.41,Dengue,10,0,26.44,52.18,0.0,3.76,0.01,Aedes aegypti,0.7
2024-09-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,0,0,25.86,71.1,1500.0,1.55,0.0,Anopheles gambiae,0.78
2024-09-15,Sedhiou,GOUDOMP,627584,85.36,Dengue,21,0,25.86,71.1,1500.0,1.55,0.03,Aedes aegypti,0.81
2024-09-15,Tambacounda,MAKACOULIBANTANG,956691,22.57,Paludisme,0,0,29.3,52.2,854.63,2.44,0.0,Anopheles gambiae,0.78
2024-09-15,Tambacounda,GOUDIRY,956691,22.57,Dengue,3,0,29.3,52.2,854.63,2.44,0.0,Aedes aegypti,0.84
2024-09-15,Thies,KHOMBOLE,2385912,357.58,Paludisme,4109,22,25.87,66.5,507.08,3.25,1.72,Anopheles gambiae,0.81
2024-09-15,Thies,MEKHE,2385912,357.58,Dengue,5,0,25.87,66.5,507.08,3.25,0.0,Aedes aegypti,0.8
2024-09-15,Ziguinchor,OUSSOUYE,727681,98.9,Paludisme,1667,6,26.43,71.3,1500.0,1.24,2.29,Anopheles gambiae,0.87
2024-09-15,Ziguinchor,OUSSOUYE,727681,98.9,Dengue,6,0,26.43,71.3,1500.0,1.24,0.01,Aedes aegypti,0.75
2024-10-15,Dakar,GUEDIAWAYE,4129812,7549.97,Paludisme,11335,35,23.33,79.21,815.0,4.26,2.74,Anopheles gambiae,0.95
2024-10-15,Dakar,DAKAR-SUD,4129812,7549.97,Dengue,43,0,23.33,79.21,815.0,4.26,0.01,Aedes aegypti,0.83
2024-10-15,Diourbel,MBACKE,2008726,416.43,Paludisme,7532,60,27.83,52.77,898.73,3.07,3.75,Anopheles gambiae,0.61
2024-10-15,Diourbel,BAMBEY,2008726,416.43,Dengue,230,0,27.83,52.77,898.73,3.07,0.11,Aedes aegypti,0.7
2024-10-15,Fatick,GOSSASS,985307,143.81,Paludisme,996,6,27.78,43.91,436.07,2.89,1.01,Anopheles gambiae,0.71
2024-10-15,Fatick,SOKONE,985307,143.81,Dengue,8,0,27.78,43.91,436.07,2.89,0.01,Aedes aegypti,0.86
2024-10-15,Kaffrine,MALEM-HODDAR,818638,72.98,Paludisme,1996,18,27.33,53.55,703.38,2.62,2.44,Anopheles gambiae,0.86
2024-10-15,Kaffrine,KAFFRINE,818638,72.98,Dengue,7,0,27.33,53.55,703.38,2.62,0.01,Aedes aegypti,0.65
2024-10-15,Kaolack,NIORO DU RIP,1290494,241.01,Paludisme,0,0,26.99,56.21,505.86,2.71,0.0,Anopheles gambiae,0.77
2024-10-15,Kaolack,NIORO DU RIP,1290494,241.01,Dengue,2,0,26.99,56.21,505.86,2.71,0.0,Aedes aegypti,0.65
2024-10-15,Kedougou,SALEMATA,211631,12.59,Paludisme,58694,442,28.08,55.8,1500.0,1.96,100.0,Anopheles gambiae,0.89
2024-10-15,Kedougou,SALEMATA,211631,12.59,Dengue,2,0,28.08,55.8,1500.0,1.96,0.01,Aedes aegypti,0.76
2024-10-15,Kolda,VELINGARA,915339,66.65,Paludisme,89390,414,26.71,58.36,1478.39,1.86,97.66,Anopheles gambiae,0.79
2024-10-15,Kolda,VELINGARA,915339,66.65,Dengue,25,0,26.71,58.36,1478.39,1.86,0.03,Aedes aegypti,0.89
2024-10-15,Louga,LOUGA,1137384,45.58,Paludisme,2349,16,26.81,55.21,587.02,3.16,2.07,Anopheles gambiae,0.72
2024-10-15,Louga,KEUR-MOMAR-SARR,1137384,45.58,Dengue,11,0,26.81,55.21,587.02,3.16,0.01,Aedes aegypti,0.75
2024-10-15,Matam,THILOGNE,785999,26.74,Paludisme,9709,77,28.73,39.45,979.68,2.8,12.35,Anopheles gambiae,0.78
2024-10-15,Matam,THILOGNE,785999,26.74,Dengue,36,0,28.73,39.45,979.68,2.8,0.05,Aedes aegypti,0.63
2024-10-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Paludisme,989,7,26.72,57.24,83.79,3.88,0.84,Anopheles gambiae,0.71
2024-10-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Dengue,34,0,26.72,57.24,83.79,3.88,0.03,Aedes aegypti,0.6
2024-10-15,Sedhiou,SEDHIOU,627584,85.36,Paludisme,353,1,26.48,63.2,1210.98,1.43,0.56,Anopheles gambiae,0.83
2024-10-15,Sedhiou,GOUDOMP,627584,85.36,Dengue,12,0,26.48,63.2,1210.98,1.43,0.02,Aedes aegypti,0.74
2024-10-15,Tambacounda,BAKEL,956691,22.57,Paludisme,125905,379,29.39,48.71,1006.95,2.48,100.0,Anopheles gambiae,0.61
2024-10-15,Tambacounda,MAKACOULIBANTANG,956691,22.57,Dengue,3,0,29.39,48.71,1006.95,2.48,0.0,Aedes aegypti,0.62
2024-10-15,Thies,THIES,2385912,357.58,Paludisme,659,3,25.43,60.87,756.33,3.33,0.28,Anopheles gambiae,0.88
2024-10-15,Thies,POPENGUINE,2385912,357.58,Dengue,3,0,25.43,60.87,756.33,3.33,0.0,Aedes aegypti,0.88
2024-10-15,Ziguinchor,ZIGUINCHOR,727681,98.9,Paludisme,5351,21,26.65,70.48,1500.0,1.19,7.35,Anopheles gambiae,0.66
2024-10-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Dengue,14,0,26.65,70.48,1500.0,1.19,0.02,Aedes aegypti,0.89
2024-11-15,Dakar,PIKINE,4129812,7549.97,Paludisme,1,0,24.34,80.8,609.08,4.27,0.0,Anopheles gambiae,0.81
2024-11-15,Dakar,DAKAR-SUD,4129812,7549.97,Dengue,22,0,24.34,80.8,609.08,4.27,0.01,Aedes aegypti,0.91
2024-11-15,Diourbel,TOUBA,2008726,416.43,Paludisme,16175,61,27.75,57.85,570.55,2.98,8.05,Anopheles gambiae,0.82
2024-11-15,Diourbel,MBACKE,2008726,416.43,Dengue,0,0,27.75,57.85,570.55,2.98,0.0,Aedes aegypti,0.61
2024-11-15,Fatick,PASSY,985307,143.81,Paludisme,350,1,27.72,52.32,552.01,2.78,0.36,Anopheles gambiae,0.73
2024-11-15,Fatick,NIAKHAR,985307,143.81,Dengue,11,0,27.72,52.32,552.01,2.78,0.01,Aedes aegypti,0.88
2024-11-15,Kaffrine,BIRKELANE,818638,72.98,Paludisme,4323,41,28.21,58.23,816.76,2.57,5.28,Anopheles gambiae,0.8
2024-11-15,Kaffrine,KAFFRINE,818638,72.98,Dengue,7,0,28.21,58.23,816.76,2.57,0.01,Aedes aegypti,0.61
2024-11-15,Kaolack,NIORO DU RIP,1290494,241.01,Paludisme,1,0,27.15,52.96,548.46,2.58,0.0,Anopheles gambiae,0.73
2024-11-15,Kaolack,KOUNGUEUL,1290494,241.01,Dengue,2,0,27.15,52.96,548.46,2.58,0.0,Aedes aegypti,0.81
2024-11-15,Kedougou,SARAYA,211631,12.59,Paludisme,50643,296,27.55,56.65,1500.0,1.93,100.0,Anopheles gambiae,0.76
2024-11-15,Kedougou,SARAYA,211631,12.59,Dengue,2,0,27.55,56.65,1500.0,1.93,0.01,Aedes aegypti,0.69
2024-11-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Paludisme,143234,1278,27.55,65.32,882.77,2.23,100.0,Anopheles gambiae,0.63
2024-11-15,Kolda,MEDINA-YORO-FOULAH,915339,66.65,Dengue,35,0,27.55,65.32,882.77,2.23,0.04,Aedes aegypti,0.71
2024-11-15,Louga,SAKAL,1137384,45.58,Paludisme,2273,13,26.89,53.01,178.55,3.14,2.0,Anopheles gambiae,0.8
2024-11-15,Louga,KEUR-MOMAR-SARR,1137384,45.58,Dengue,1,0,26.89,53.01,178.55,3.14,0.0,Aedes aegypti,0.69
2024-11-15,Matam,DAGANA,785999,26.74,Paludisme,3319,14,28.88,39.94,573.0,2.83,4.22,Anopheles gambiae,0.68
2024-11-15,Matam,MATAM,785999,26.74,Dengue,33,0,28.88,39.94,573.0,2.83,0.04,Aedes aegypti,0.8
2024-11-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,847,4,26.13,54.23,514.08,3.7,0.72,Anopheles gambiae,0.84
2024-11-15,Saint-Louis,RICHARD-TOLL,1181982,61.41,Dengue,42,0,26.13,54.23,514.08,3.7,0.04,Aedes aegypti,0.83
2024-11-15,Sedhiou,GOUDOMP,627584,85.36,Paludisme,9651,65,27.07,69.12,1500.0,1.63,15.38,Anopheles gambiae,0.71
2024-11-15,Sedhiou,SEDHIOU,627584,85.36,Dengue,76,0,27.07,69.12,1500.0,1.63,0.12,Aedes aegypti,0.73
2024-11-15,Tambacounda,BAKEL,956691,22.57,Paludisme,169158,803,29.38,49.37,749.45,2.4,100.0,Anopheles gambiae,0.65
2024-11-15,Tambacounda,MAKACOULIBANTANG,956691,22.57,Dengue,4,0,29.38,49.37,749.45,2.4,0.0,Aedes aegypti,0.73
2024-11-15,Thies,POPENGUINE,2385912,357.58,Paludisme,4876,37,25.98,64.85,830.8,3.34,2.04,Anopheles gambiae,0.93
2024-11-15,Thies,MEKHE,2385912,357.58,Dengue,16,0,25.98,64.85,830.8,3.34,0.01,Aedes aegypti,0.93
2024-11-15,Ziguinchor,THIONCK-ESSYL,727681,98.9,Paludisme,6198,48,26.58,67.23,1500.0,1.2,8.52,Anopheles gambiae,0.61
2024-11-15,Ziguinchor,BIGNONA,727681,98.9,Dengue,0,0,26.58,67.23,1500.0,1.2,0.0,Aedes aegypti,0.77
2024-12-15,Dakar,RUFISQUE,4129812,7549.97,Paludisme,0,0,24.52,80.96,625.51,4.51,0.0,Anopheles gambiae,0.87
2024-12-15,Dakar,RUFISQUE,4129812,7549.97,Dengue,0,0,24.52,80.96,625.51,4.51,0.0,Aedes aegypti,0.91
2024-12-15,Diourbel,TOUBA,2008726,416.43,Paludisme,0,0,27.54,49.35,428.36,2.88,0.0,Anopheles gambiae,0.66
2024-12-15,Diourbel,MBACKE,2008726,416.43,Dengue,285,0,27.54,49.35,428.36,2.88,0.14,Aedes aegypti,0.75
2024-12-15,Fatick,GOSSASS,985307,143.81,Paludisme,667,3,27.83,48.96,705.89,2.75,0.68,Anopheles gambiae,0.64
2024-12-15,Fatick,FOUNDIOUGNE,985307,143.81,Dengue,18,0,27.83,48.96,705.89,2.75,0.02,Aedes aegypti,0.72
2024-12-15,Kaffrine,KAFFRINE,818638,72.98,Paludisme,5703,38,28.35,49.76,1190.75,2.42,6.97,Anopheles gambiae,0.8
2024-12-15,Kaffrine,KAFFRINE,818638,72.98,Dengue,1,0,28.35,49.76,1190.75,2.42,0.0,Aedes aegypti,0.6
2024-12-15,Kaolack,NIORO DU RIP,1290494,241.01,Paludisme,1,0,27.08,56.31,794.57,2.66,0.0,Anopheles gambiae,0.79
2024-12-15,Kaolack,NIORO DU RIP,1290494,241.01,Dengue,2,0,27.08,56.31,794.57,2.66,0.0,Aedes aegypti,0.82
2024-12-15,Kedougou,SALEMATA,211631,12.59,Paludisme,102853,616,27.84,55.85,1500.0,1.96,100.0,Anopheles gambiae,0.85
2024-12-15,Kedougou,SARAYA,211631,12.59,Dengue,1,0,27.84,55.85,1500.0,1.96,0.0,Aedes aegypti,0.68
2024-12-15,Kolda,VELINGARA,915339,66.65,Paludisme,136627,1047,27.6,67.69,1441.29,2.11,100.0,Anopheles gambiae,0.69
2024-12-15,Kolda,VELINGARA,915339,66.65,Dengue,56,0,27.6,67.69,1441.29,2.11,0.06,Aedes aegypti,0.68
2024-12-15,Louga,DAHRA,1137384,45.58,Paludisme,3064,18,25.93,50.58,584.65,3.26,2.69,Anopheles gambiae,0.67
2024-12-15,Louga,KEBEMER,1137384,45.58,Dengue,10,0,25.93,50.58,584.65,3.26,0.01,Aedes aegypti,0.75
2024-12-15,Matam,MATAM,785999,26.74,Paludisme,1217,5,28.47,44.29,638.93,2.84,1.55,Anopheles gambiae,0.8
2024-12-15,Matam,DAGANA,785999,26.74,Dengue,2,0,28.47,44.29,638.93,2.84,0.0,Aedes aegypti,0.78
2024-12-15,Saint-Louis,SAINT-LOUIS,1181982,61.41,Paludisme,1418,8,26.51,53.24,338.75,3.71,1.2,Anopheles gambiae,0.67
2024-12-15,Saint-Louis,PETE,1181982,61.41,Dengue,43,0,26.51,53.24,338.75,3.71,0.04,Aedes aegypti,0.71
2024-12-15,Sedhiou,SEDHIOU,627584,85.36,Paludisme,5431,21,26.29,71.88,1500.0,1.52,8.65,Anopheles gambiae,0.63
2024-12-15,Sedhiou,GOUDOMP,627584,85.36,Dengue,16,0,26.29,71.88,1500.0,1.52,0.03,Aedes aegypti,0.89
2024-12-15,Tambacounda,TAMBACOUNDA,956691,22.57,Paludisme,74121,473,30.07,48.46,550.46,2.41,77.48,Anopheles gambiae,0.74
2024-12-15,Tambacounda,GOUDIRY,956691,22.57,Dengue,5,0,30.07,48.46,550.46,2.41,0.01,Aedes aegypti,0.64
2024-12-15,Thies,JOAL,2385912,357.58,Paludisme,1592,12,26.31,65.24,408.46,3.26,0.67,Anopheles gambiae,0.86
2024-12-15,Thies,POPENGUINE,2385912,357.58,Dengue,7,0,26.31,65.24,408.46,3.26,0.0,Aedes aegypti,0.84
