Date,Region,Maladie,Cas_confirmes,Temperature,Humidite,Precipitations,Zone_humide,Densite_moustiques,Espece_vecteur,Population,Densite_population,Acces_soins
2021-04-30,Kolda,Paludisme,40,28.1,71,5.4,oui,359,Anopheles,800000,60,58
2021-04-30,Louga,Dengue,11,29.7,63,8.7,partiel,291,Aedes,1100000,40,67
2021-04-30,Louga,Paludisme,36,29.7,63,8.7,partiel,291,Anopheles,1100000,40,67
2021-04-30,Matam,Dengue,6,37.1,42,3.1,non,288,Aedes,600000,20,50
2021-04-30,Matam,Paludisme,14,37.1,42,3.1,non,288,Anopheles,600000,20,50
2021-04-30,Saint-Louis,Dengue,10,28.9,74,5.7,partiel,246,Aedes,1000000,80,72
2021-04-30,Saint-Louis,Paludisme,31,28.9,74,5.7,partiel,246,Anopheles,1000000,80,72
2021-04-30,Sedhiou,Dengue,5,32.9,76,15.0,oui,340,Aedes,500000,35,53
2021-04-30,Sedhiou,Paludisme,16,32.9,76,15.0,oui,340,Anopheles,500000,35,53
2021-04-30,Tambacounda,Dengue,8,37.3,54,4.0,partiel,222,Aedes,800000,25,52
2021-04-30,Tambacounda,Paludisme,24,37.3,54,4.0,partiel,222,Anopheles,800000,25,52
2021-04-30,Thies,Dengue,20,34.7,73,5.5,partiel,282,Aedes,2000000,200,75
2021-04-30,Thies,Paludisme,56,34.7,73,5.5,partiel,282,Anopheles,2000000,200,75
2021-04-30,Ziguinchor,Dengue,8,31.8,74,14.4,oui,432,Aedes,600000,90,70
2021-04-30,Ziguinchor,Paludisme,29,31.8,74,14.4,oui,432,Anopheles,600000,90,70
2021-05-31,Dakar,Dengue,35,25.6,67,5.3,oui,462,Aedes,3500000,6025,85
2021-05-31,Dakar,Paludisme,88,25.6,67,5.3,oui,462,Anopheles,3500000,6025,85
2021-05-31,Diourbel,Dengue,16,34.9,72,4.7,partiel,250,Aedes,1800000,120,70
2021-05-31,Diourbel,Paludisme,63,34.9,72,4.7,partiel,250,Anopheles,1800000,120,70
2021-05-31,Fatick,Dengue,9,28.1,74,9.7,oui,381,Aedes,900000,45,65
2021-05-31,Fatick,Paludisme,28,28.1,74,9.7,oui,381,Anopheles,900000,45,65
2021-05-31,Kaffrine,Dengue,6,30.5,63,12.6,partiel,254,Aedes,700000,50,60
2021-05-31,Kaffrine,Paludisme,27,30.5,63,12.6,partiel,254,Anopheles,700000,50,60
2021-05-31,Kaolack,Dengue,13,29.3,62,8.7,oui,338,Aedes,1200000,150,68
2021-05-31,Kaolack,Paludisme,32,29.3,62,8.7,oui,338,Anopheles,1200000,150,68
2021-05-31,Kedougou,Dengue,3,31.8,56,2.8,oui,347,Aedes,200000,12,55
2021-05-31,Kedougou,Paludisme,7,31.8,56,2.8,oui,347,Anopheles,200000,12,55
2021-05-31,Kolda,Dengue,13,30.5,77,19.1,oui,466,Aedes,800000,60,58
2021-05-31,Kolda,Paludisme,28,30.5,77,19.1,oui,466,Anopheles,800000,60,58
2021-05-31,Louga,Dengue,13,34.1,75,13.2,partiel,211,Aedes,1100000,40,67
2021-05-31,Louga,Paludisme,26,34.1,75,13.2,partiel,211,Anopheles,1100000,40,67
2021-05-31,Matam,Dengue,7,28.5,51,2.4,non,247,Aedes,600000,20,50
2021-05-31,Matam,Paludisme,19,28.5,51,2.4,non,247,Anopheles,600000,20,50
2021-05-31,Saint-Louis,Dengue,8,33.4,74,3.6,partiel,253,Aedes,1000000,80,72
2021-05-31,Saint-Louis,Paludisme,34,33.4,74,3.6,partiel,253,Anopheles,1000000,80,72
2021-05-31,Sedhiou,Dengue,5,27.3,78,17.8,oui,466,Aedes,500000,35,53
2021-05-31,Sedhiou,Paludisme,14,27.3,78,17.8,oui,466,Anopheles,500000,35,53
2021-05-31,Tambacounda,Dengue,7,28.5,41,3.9,partiel,244,Aedes,800000,25,52
2021-05-31,Tambacounda,Paludisme,23,28.5,41,3.9,partiel,244,Anopheles,800000,25,52
2021-05-31,Thies,Dengue,19,33.3,61,4.5,partiel,239,Aedes,2000000,200,75
2021-05-31,Thies,Paludisme,61,33.3,61,4.5,partiel,239,Anopheles,2000000,200,75
2021-05-31,Ziguinchor,Dengue,7,31.1,70,11.5,oui,460,Aedes,600000,90,70
2021-05-31,Ziguinchor,Paludisme,28,31.1,70,11.5,oui,460,Anopheles,600000,90,70
2021-06-30,Dakar,Dengue,45,29.4,76,39.8,oui,580,Aedes,3500000,6025,85
2021-06-30,Dakar,Paludisme,142,29.4,76,39.8,oui,580,Anopheles,3500000,6025,85
2021-06-30,Diourbel,Dengue,22,32.6,83,86.1,partiel,308,Aedes,1800000,120,70
2021-06-30,Diourbel,Paludisme,75,32.6,83,86.1,partiel,308,Anopheles,1800000,120,70
2021-06-30,Fatick,Dengue,11,26.3,80,68.2,oui,582,Aedes,900000,45,65
2021-06-30,Fatick,Paludisme,38,26.3,80,68.2,oui,582,Anopheles,900000,45,65
2021-06-30,Kaffrine,Dengue,10,25.3,84,91.6,partiel,330,Aedes,700000,50,60
2021-06-30,Kaffrine,Paludisme,33,25.3,84,91.6,partiel,330,Anopheles,700000,50,60
2021-06-30,Kaolack,Dengue,15,27.4,79,53.3,oui,638,Aedes,1200000,150,68
2021-06-30,Kaolack,Paludisme,54,27.4,79,53.3,oui,638,Anopheles,1200000,150,68
2021-06-30,Kedougou,Dengue,3,28.0,71,78.6,oui,592,Aedes,200000,12,55
2021-06-30,Kedougou,Paludisme,11,28.0,71,78.6,oui,592,Anopheles,200000,12,55
2021-06-30,Kolda,Dengue,18,25.5,86,95.1,oui,618,Aedes,800000,60,58
2021-06-30,Kolda,Paludisme,43,25.5,86,95.1,oui,618,Anopheles,800000,60,58
2021-06-30,Louga,Dengue,17,25.4,78,82.7,partiel,353,Aedes,1100000,40,67
2021-06-30,Louga,Paludisme,49,25.4,78,82.7,partiel,353,Anopheles,1100000,40,67
2021-06-30,Matam,Dengue,10,30.1,65,76.4,non,347,Aedes,600000,20,50
2021-06-30,Matam,Paludisme,22,30.1,65,76.4,non,347,Anopheles,600000,20,50
2021-06-30,Saint-Louis,Dengue,17,29.0,80,58.4,partiel,376,Aedes,1000000,80,72
2021-06-30,Saint-Louis,Paludisme,41,29.0,80,58.4,partiel,376,Anopheles,1000000,80,72
2021-06-30,Sedhiou,Dengue,7,29.6,85,117.8,oui,616,Aedes,500000,35,53
2021-06-30,Sedhiou,Paludisme,21,29.6,85,117.8,oui,616,Anopheles,500000,35,53
2021-06-30,Tambacounda,Dengue,10,27.5,78,93.9,partiel,363,Aedes,800000,25,52
2021-06-30,Tambacounda,Paludisme,27,27.5,78,93.9,partiel,363,Anopheles,800000,25,52
2021-06-30,Thies,Dengue,26,29.2,79,79.4,partiel,309,Aedes,2000000,200,75
2021-06-30,Thies,Paludisme,97,29.2,79,79.4,partiel,309,Anopheles,2000000,200,75
2021-06-30,Ziguinchor,Dengue,11,29.5,83,86.6,oui,636,Aedes,600000,90,70
2021-06-30,Ziguinchor,Paludisme,33,29.5,83,86.6,oui,636,Anopheles,600000,90,70
2021-07-31,Dakar,Dengue,48,30.9,80,49.5,oui,490,Aedes,3500000,6025,85
2021-07-31,Dakar,Paludisme,147,30.9,80,49.5,oui,490,Anopheles,3500000,6025,85
2021-07-31,Diourbel,Dengue,23,25.5,82,78.6,partiel,340,Aedes,1800000,120,70
2021-07-31,Diourbel,Paludisme,87,25.5,82,78.6,partiel,340,Anopheles,1800000,120,70
2021-07-31,Fatick,Dengue,12,26.4,81,71.2,oui,551,Aedes,900000,45,65
2021-07-31,Fatick,Paludisme,38,26.4,81,71.2,oui,551,Anopheles,900000,45,65
2021-07-31,Kaffrine,Dengue,9,27.4,77,54.3,partiel,371,Aedes,700000,50,60
2021-07-31,Kaffrine,Paludisme,28,27.4,77,54.3,partiel,371,Anopheles,700000,50,60
2021-07-31,Kaolack,Dengue,18,28.8,79,55.0,oui,530,Aedes,1200000,150,68
2021-07-31,Kaolack,Paludisme,47,28.8,79,55.0,oui,530,Anopheles,1200000,150,68
2021-07-31,Kedougou,Dengue,3,27.5,64,41.8,oui,623,Aedes,200000,12,55
2021-07-31,Kedougou,Paludisme,10,27.5,64,41.8,oui,623,Anopheles,200000,12,55
2021-07-31,Kolda,Dengue,16,29.1,81,89.4,oui,583,Aedes,800000,60,58
2021-07-31,Kolda,Paludisme,45,29.1,81,89.4,oui,583,Anopheles,800000,60,58
2021-07-31,Louga,Dengue,15,30.2,76,76.8,partiel,344,Aedes,1100000,40,67
2021-07-31,Louga,Paludisme,56,30.2,76,76.8,partiel,344,Anopheles,1100000,40,67
2021-07-31,Matam,Dengue,8,30.9,68,58.0,non,326,Aedes,600000,20,50
2021-07-31,Matam,Paludisme,27,30.9,68,58.0,non,326,Anopheles,600000,20,50
2021-07-31,Saint-Louis,Dengue,14,28.0,79,91.8,partiel,365,Aedes,1000000,80,72
2021-07-31,Saint-Louis,Paludisme,42,28.0,79,91.8,partiel,365,Anopheles,1000000,80,72
2021-07-31,Sedhiou,Dengue,7,31.0,85,107.9,oui,560,Aedes,500000,35,53
2021-07-31,Sedhiou,Paludisme,23,31.0,85,107.9,oui,560,Anopheles,500000,35,53
2021-07-31,Tambacounda,Dengue,11,28.7,63,75.2,partiel,350,Aedes,800000,25,52
2021-07-31,Tambacounda,Paludisme,36,28.7,63,75.2,partiel,350,Anopheles,800000,25,52
2021-07-31,Thies,Dengue,27,29.8,83,55.5,partiel,340,Aedes,2000000,200,75
2021-07-31,Thies,Paludisme,85,29.8,83,55.5,partiel,340,Anopheles,2000000,200,75
2021-07-31,Ziguinchor,Dengue,13,24.6,89,94.9,oui,587,Aedes,600000,90,70
2021-07-31,Ziguinchor,Paludisme,29,24.6,89,94.9,oui,587,Anopheles,600000,90,70
2021-08-31,Dakar,Dengue,55,29.3,84,59.0,oui,532,Aedes,3500000,6025,85
2021-08-31,Dakar,Paludisme,177,29.3,84,59.0,oui,532,Anopheles,3500000,6025,85
2021-08-31,Diourbel,Dengue,22,25.2,76,80.5,partiel,382,Aedes,1800000,120,70
2021-08-31,Diourbel,Paludisme,75,25.2,76,80.5,partiel,382,Anopheles,1800000,120,70
2021-08-31,Fatick,Dengue,12,28.0,80,78.0,oui,597,Aedes,900000,45,65
2021-08-31,Fatick,Paludisme,39,28.0,80,78.0,oui,597,Anopheles,900000,45,65
2021-08-31,Kaffrine,Dengue,9,30.1,78,54.2,partiel,312,Aedes,700000,50,60
2021-08-31,Kaffrine,Paludisme,34,30.1,78,54.2,partiel,312,Anopheles,700000,50,60
2021-08-31,Kaolack,Dengue,14,31.3,79,70.2,oui,543,Aedes,1200000,150,68
2021-08-31,Kaolack,Paludisme,57,31.3,79,70.2,oui,543,Anopheles,1200000,150,68
2021-08-31,Kedougou,Dengue,4,27.3,61,102.4,oui,520,Aedes,200000,12,55
2021-08-31,Kedougou,Paludisme,13,27.3,61,102.4,oui,520,Anopheles,200000,12,55
2021-08-31,Kolda,Dengue,14,29.3,85,124.1,oui,552,Aedes,800000,60,58
2021-08-31,Kolda,Paludisme,50,29.3,85,124.1,oui,552,Anopheles,800000,60,58
2021-08-31,Louga,Dengue,17,30.9,82,55.7,partiel,372,Aedes,1100000,40,67
2021-08-31,Louga,Paludisme,47,30.9,82,55.7,partiel,372,Anopheles,1100000,40,67
2021-08-31,Matam,Dengue,8,32.6,61,69.4,non,354,Aedes,600000,20,50
2021-08-31,Matam,Paludisme,20,32.6,61,69.4,non,354,Anopheles,600000,20,50
2021-08-31,Saint-Louis,Dengue,14,29.6,82,95.8,partiel,371,Aedes,1000000,80,72
2021-08-31,Saint-Louis,Paludisme,33,29.6,82,95.8,partiel,371,Anopheles,1000000,80,72
2021-08-31,Sedhiou,Dengue,6,28.3,87,109.2,oui,597,Aedes,500000,35,53
2021-08-31,Sedhiou,Paludisme,20,28.3,87,109.2,oui,597,Anopheles,500000,35,53
2021-08-31,Tambacounda,Dengue,9,31.8,78,49.4,partiel,399,Aedes,800000,25,52
2021-08-31,Tambacounda,Paludisme,37,31.8,78,49.4,partiel,399,Anopheles,800000,25,52
2021-08-31,Thies,Dengue,27,30.3,77,79.0,partiel,390,Aedes,2000000,200,75
2021-08-31,Thies,Paludisme,78,30.3,77,79.0,partiel,390,Anopheles,2000000,200,75
2021-08-31,Ziguinchor,Dengue,13,26.7,82,101.9,oui,509,Aedes,600000,90,70
2021-08-31,Ziguinchor,Paludisme,32,26.7,82,101.9,oui,509,Anopheles,600000,90,70
2021-09-30,Dakar,Dengue,100,27.9,82,98.0,oui,930,Aedes,3500000,6025,85
2021-09-30,Dakar,Paludisme,217,27.9,82,98.0,oui,930,Anopheles,3500000,6025,85
2021-09-30,Diourbel,Dengue,54,29.1,82,94.5,partiel,582,Aedes,1800000,120,70
2021-09-30,Diourbel,Paludisme,132,29.1,82,94.5,partiel,582,Anopheles,1800000,120,70
2021-09-30,Fatick,Dengue,20,27.6,85,83.4,oui,741,Aedes,900000,45,65
2021-09-30,Fatick,Paludisme,46,27.6,85,83.4,oui,741,Anopheles,900000,45,65
2021-09-30,Kaffrine,Dengue,15,28.6,78,71.9,partiel,529,Aedes,700000,50,60
2021-09-30,Kaffrine,Paludisme,48,28.6,78,71.9,partiel,529,Anopheles,700000,50,60
2021-09-30,Kaolack,Dengue,24,27.6,81,53.6,oui,791,Aedes,1200000,150,68
2021-09-30,Kaolack,Paludisme,102,27.6,81,53.6,oui,791,Anopheles,1200000,150,68
2021-09-30,Kedougou,Dengue,5,31.7,73,78.2,oui,1028,Aedes,200000,12,55
2021-09-30,Kedougou,Paludisme,23,31.7,73,78.2,oui,1028,Anopheles,200000,12,55
2021-09-30,Kolda,Dengue,31,26.9,83,125.0,oui,1053,Aedes,800000,60,58
2021-09-30,Kolda,Paludisme,93,26.9,83,125.0,oui,1053,Anopheles,800000,60,58
2021-09-30,Louga,Dengue,32,32.1,80,75.9,partiel,623,Aedes,1100000,40,67
2021-09-30,Louga,Paludisme,57,32.1,80,75.9,partiel,623,Anopheles,1100000,40,67
2021-09-30,Matam,Dengue,12,33.5,71,89.2,non,595,Aedes,600000,20,50
2021-09-30,Matam,Paludisme,47,33.5,71,89.2,non,595,Anopheles,600000,20,50
2021-09-30,Saint-Louis,Dengue,21,27.4,83,53.6,partiel,714,Aedes,1000000,80,72
2021-09-30,Saint-Louis,Paludisme,91,27.4,83,53.6,partiel,714,Anopheles,1000000,80,72
2021-09-30,Sedhiou,Dengue,16,27.3,87,104.1,oui,853,Aedes,500000,35,53
2021-09-30,Sedhiou,Paludisme,37,27.3,87,104.1,oui,853,Anopheles,500000,35,53
2021-09-30,Tambacounda,Dengue,21,26.4,61,84.3,partiel,679,Aedes,800000,25,52
2021-09-30,Tambacounda,Paludisme,43,26.4,61,84.3,partiel,679,Anopheles,800000,25,52
2021-09-30,Thies,Dengue,45,26.9,79,53.6,partiel,736,Aedes,2000000,200,75
2021-09-30,Thies,Paludisme,152,26.9,79,53.6,partiel,736,Anopheles,2000000,200,75
2021-09-30,Ziguinchor,Dengue,22,28.4,89,80.4,oui,1079,Aedes,600000,90,70
2021-09-30,Ziguinchor,Paludisme,48,28.4,89,80.4,oui,1079,Anopheles,600000,90,70
2021-10-31,Dakar,Dengue,67,31.6,80,66.9,oui,788,Aedes,3500000,6025,85
2021-10-31,Dakar,Paludisme,205,31.6,80,66.9,oui,788,Anopheles,3500000,6025,85
2021-10-31,Diourbel,Dengue,42,32.3,77,83.3,partiel,474,Aedes,1800000,120,70
2021-10-31,Diourbel,Paludisme,139,32.3,77,83.3,partiel,474,Anopheles,1800000,120,70
2021-10-31,Fatick,Dengue,20,28.7,81,58.6,oui,1076,Aedes,900000,45,65
2021-10-31,Fatick,Paludisme,56,28.7,81,58.6,oui,1076,Anopheles,900000,45,65
2021-10-31,Kaffrine,Dengue,16,26.0,79,62.4,partiel,675,Aedes,700000,50,60
2021-10-31,Kaffrine,Paludisme,57,26.0,79,62.4,partiel,675,Anopheles,700000,50,60
2021-10-31,Kaolack,Dengue,32,29.9,76,69.6,oui,1062,Aedes,1200000,150,68
2021-10-31,Kaolack,Paludisme,75,29.9,76,69.6,oui,1062,Anopheles,1200000,150,68
2021-10-31,Kedougou,Dengue,6,26.8,74,80.3,oui,1060,Aedes,200000,12,55
2021-10-31,Kedougou,Paludisme,17,26.8,74,80.3,oui,1060,Anopheles,200000,12,55
2021-10-31,Kolda,Dengue,24,26.7,88,142.8,oui,969,Aedes,800000,60,58
2021-10-31,Kolda,Paludisme,87,26.7,88,142.8,oui,969,Anopheles,800000,60,58
2021-10-31,Louga,Dengue,20,32.6,80,67.1,partiel,727,Aedes,1100000,40,67
2021-10-31,Louga,Paludisme,77,32.6,80,67.1,partiel,727,Anopheles,1100000,40,67
2021-10-31,Matam,Dengue,16,29.4,73,98.2,non,450,Aedes,600000,20,50
2021-10-31,Matam,Paludisme,36,29.4,73,98.2,non,450,Anopheles,600000,20,50
2021-10-31,Saint-Louis,Dengue,18,25.3,76,99.3,partiel,545,Aedes,1000000,80,72
2021-10-31,Saint-Louis,Paludisme,86,25.3,76,99.3,partiel,545,Anopheles,1000000,80,72
2021-10-31,Sedhiou,Dengue,9,26.1,80,95.6,oui,747,Aedes,500000,35,53
2021-10-31,Sedhiou,Paludisme,31,26.1,80,95.6,oui,747,Anopheles,500000,35,53
2021-10-31,Tambacounda,Dengue,17,28.0,79,112.5,partiel,620,Aedes,800000,25,52
2021-10-31,Tambacounda,Paludisme,58,28.0,79,112.5,partiel,620,Anopheles,800000,25,52
2021-10-31,Thies,Dengue,45,28.6,84,97.2,partiel,551,Aedes,2000000,200,75
2021-10-31,Thies,Paludisme,120,28.6,84,97.2,partiel,551,Anopheles,2000000,200,75
2021-10-31,Ziguinchor,Dengue,22,25.6,89,91.1,oui,939,Aedes,600000,90,70
2021-10-31,Ziguinchor,Paludisme,61,25.6,89,91.1,oui,939,Anopheles,600000,90,70
2021-11-30,Dakar,Dengue,100,27.4,69,1.6,oui,943,Aedes,3500000,6025,85
2021-11-30,Dakar,Paludisme,294,27.4,69,1.6,oui,943,Anopheles,3500000,6025,85
2021-11-30,Diourbel,Dengue,47,27.1,60,5.9,partiel,659,Aedes,1800000,120,70
2021-11-30,Diourbel,Paludisme,127,27.1,60,5.9,partiel,659,Anopheles,1800000,120,70
2021-11-30,Fatick,Dengue,16,29.7,63,3.8,oui,814,Aedes,900000,45,65
2021-11-30,Fatick,Paludisme,50,29.7,63,3.8,oui,814,Anopheles,900000,45,65
2021-11-30,Kaffrine,Dengue,14,28.8,75,4.5,partiel,554,Aedes,700000,50,60
2021-11-30,Kaffrine,Paludisme,53,28.8,75,4.5,partiel,554,Anopheles,700000,50,60
2021-11-30,Kaolack,Dengue,30,34.5,73,9.0,oui,981,Aedes,1200000,150,68
2021-11-30,Kaolack,Paludisme,84,34.5,73,9.0,oui,981,Anopheles,1200000,150,68
2021-11-30,Kedougou,Dengue,6,28.5,49,3.2,oui,1146,Aedes,200000,12,55
2021-11-30,Kedougou,Paludisme,17,28.5,49,3.2,oui,1146,Anopheles,200000,12,55
2021-11-30,Kolda,Dengue,31,28.5,74,7.3,oui,962,Aedes,800000,60,58
2021-11-30,Kolda,Paludisme,86,28.5,74,7.3,oui,962,Anopheles,800000,60,58
2021-11-30,Louga,Dengue,26,32.4,67,5.4,partiel,715,Aedes,1100000,40,67
2021-11-30,Louga,Paludisme,74,32.4,67,5.4,partiel,715,Anopheles,1100000,40,67
2021-11-30,Matam,Dengue,14,28.4,60,1.5,non,689,Aedes,600000,20,50
2021-11-30,Matam,Paludisme,51,28.4,60,1.5,non,689,Anopheles,600000,20,50
2021-11-30,Saint-Louis,Dengue,24,30.8,61,2.0,partiel,523,Aedes,1000000,80,72
2021-11-30,Saint-Louis,Paludisme,57,30.8,61,2.0,partiel,523,Anopheles,1000000,80,72
2021-11-30,Sedhiou,Dengue,14,31.2,77,7.7,oui,758,Aedes,500000,35,53
2021-11-30,Sedhiou,Paludisme,45,31.2,77,7.7,oui,758,Anopheles,500000,35,53
2021-11-30,Tambacounda,Dengue,19,35.7,43,4.3,partiel,681,Aedes,800000,25,52
2021-11-30,Tambacounda,Paludisme,47,35.7,43,4.3,partiel,681,Anopheles,800000,25,52
2021-11-30,Thies,Dengue,46,30.6,69,6.7,partiel,593,Aedes,2000000,200,75
2021-11-30,Thies,Paludisme,161,30.6,69,6.7,partiel,593,Anopheles,2000000,200,75
2021-11-30,Ziguinchor,Dengue,23,29.1,71,14.4,oui,1070,Aedes,600000,90,70
2021-11-30,Ziguinchor,Paludisme,68,29.1,71,14.4,oui,1070,Anopheles,600000,90,70
2021-12-31,Dakar,Dengue,97,27.6,66,9.0,oui,974,Aedes,3500000,6025,85
2021-12-31,Dakar,Paludisme,189,27.6,66,9.0,oui,974,Anopheles,3500000,6025,85
2021-12-31,Diourbel,Dengue,41,33.9,65,3.7,partiel,591,Aedes,1800000,120,70
2021-12-31,Diourbel,Paludisme,104,33.9,65,3.7,partiel,591,Anopheles,1800000,120,70
2021-12-31,Fatick,Dengue,19,29.8,73,14.8,oui,1026,Aedes,900000,45,65
2021-12-31,Fatick,Paludisme,61,29.8,73,14.8,oui,1026,Anopheles,900000,45,65
2021-12-31,Kaffrine,Dengue,13,34.3,71,11.5,partiel,663,Aedes,700000,50,60
2021-12-31,Kaffrine,Paludisme,52,34.3,71,11.5,partiel,663,Anopheles,700000,50,60
2021-12-31,Kaolack,Dengue,35,29.9,72,12.2,oui,938,Aedes,1200000,150,68
2021-12-31,Kaolack,Paludisme,88,29.9,72,12.2,oui,938,Anopheles,1200000,150,68
2021-12-31,Kedougou,Dengue,6,30.7,46,1.5,oui,851,Aedes,200000,12,55
2021-12-31,Kedougou,Paludisme,22,30.7,46,1.5,oui,851,Anopheles,200000,12,55
2021-12-31,Kolda,Dengue,27,31.8,77,6.4,oui,1163,Aedes,800000,60,58
2021-12-31,Kolda,Paludisme,87,31.8,77,6.4,oui,1163,Anopheles,800000,60,58
2021-12-31,Louga,Dengue,27,32.2,61,12.9,partiel,584,Aedes,1100000,40,67
2021-12-31,Louga,Paludisme,91,32.2,61,12.9,partiel,584,Anopheles,1100000,40,67
2021-12-31,Matam,Dengue,15,32.7,52,2.8,non,718,Aedes,600000,20,50
2021-12-31,Matam,Paludisme,49,32.7,52,2.8,non,718,Anopheles,600000,20,50
2021-12-31,Saint-Louis,Dengue,26,28.1,66,12.7,partiel,518,Aedes,1000000,80,72
2021-12-31,Saint-Louis,Paludisme,69,28.1,66,12.7,partiel,518,Anopheles,1000000,80,72
2021-12-31,Sedhiou,Dengue,11,28.0,71,16.9,oui,768,Aedes,500000,35,53
2021-12-31,Sedhiou,Paludisme,36,28.0,71,16.9,oui,768,Anopheles,500000,35,53
2021-12-31,Tambacounda,Dengue,17,37.8,45,1.2,partiel,662,Aedes,800000,25,52
2021-12-31,Tambacounda,Paludisme,58,37.8,45,1.2,partiel,662,Anopheles,800000,25,52
2021-12-31,Thies,Dengue,61,33.8,62,3.7,partiel,503,Aedes,2000000,200,75
2021-12-31,Thies,Paludisme,162,33.8,62,3.7,partiel,503,Anopheles,2000000,200,75
2021-12-31,Ziguinchor,Dengue,20,28.7,72,12.2,oui,985,Aedes,600000,90,70
2021-12-31,Ziguinchor,Paludisme,69,28.7,72,12.2,oui,985,Anopheles,600000,90,70
2022-01-31,Dakar,Dengue,35,29.8,65,5.3,oui,373,Aedes,3500000,6025,85
2022-01-31,Dakar,Paludisme,101,29.8,65,5.3,oui,373,Anopheles,3500000,6025,85
2022-01-31,Diourbel,Dengue,19,32.6,70,12.8,partiel,225,Aedes,1800000,120,70
2022-01-31,Diourbel,Paludisme,51,32.6,70,12.8,partiel,225,Anopheles,1800000,120,70
2022-01-31,Fatick,Dengue,10,28.8,62,4.8,oui,337,Aedes,900000,45,65
2022-01-31,Fatick,Paludisme,33,28.8,62,4.8,oui,337,Anopheles,900000,45,65
2022-01-31,Kaffrine,Dengue,8,26.5,73,13.2,partiel,244,Aedes,700000,50,60
2022-01-31,Kaffrine,Paludisme,23,26.5,73,13.2,partiel,244,Anopheles,700000,50,60
2022-01-31,Kaolack,Dengue,15,26.7,63,7.7,oui,414,Aedes,1200000,150,68
2022-01-31,Kaolack,Paludisme,31,26.7,63,7.7,oui,414,Anopheles,1200000,150,68
2022-01-31,Kedougou,Dengue,3,36.0,52,1.8,oui,399,Aedes,200000,12,55
2022-01-31,Kedougou,Paludisme,8,36.0,52,1.8,oui,399,Anopheles,200000,12,55
2022-01-31,Kolda,Dengue,12,33.8,77,11.1,oui,365,Aedes,800000,60,58
2022-01-31,Kolda,Paludisme,29,33.8,77,11.1,oui,365,Anopheles,800000,60,58
2022-01-31,Louga,Dengue,9,28.6,69,3.5,partiel,265,Aedes,1100000,40,67
2022-01-31,Louga,Paludisme,31,28.6,69,3.5,partiel,265,Anopheles,1100000,40,67
2022-01-31,Matam,Dengue,7,36.7,45,4.1,non,261,Aedes,600000,20,50
2022-01-31,Matam,Paludisme,18,36.7,45,4.1,non,261,Anopheles,600000,20,50
2022-01-31,Saint-Louis,Dengue,9,29.6,74,9.0,partiel,229,Aedes,1000000,80,72
2022-01-31,Saint-Louis,Paludisme,31,29.6,74,9.0,partiel,229,Anopheles,1000000,80,72
2022-01-31,Sedhiou,Dengue,4,33.6,70,9.6,oui,467,Aedes,500000,35,53
2022-01-31,Sedhiou,Paludisme,16,33.6,70,9.6,oui,467,Anopheles,500000,35,53
2022-01-31,Tambacounda,Dengue,8,29.0,59,4.2,partiel,218,Aedes,800000,25,52
2022-01-31,Tambacounda,Paludisme,24,29.0,59,4.2,partiel,218,Anopheles,800000,25,52
2022-01-31,Thies,Dengue,18,34.7,62,7.5,partiel,248,Aedes,2000000,200,75
2022-01-31,Thies,Paludisme,51,34.7,62,7.5,partiel,248,Anopheles,2000000,200,75
2022-01-31,Ziguinchor,Dengue,8,29.5,72,17.2,oui,448,Aedes,600000,90,70
2022-01-31,Ziguinchor,Paludisme,25,29.5,72,17.2,oui,448,Anopheles,600000,90,70
2022-02-28,Dakar,Dengue,26,25.4,72,1.4,oui,335,Aedes,3500000,6025,85
2022-02-28,Dakar,Paludisme,96,25.4,72,1.4,oui,335,Anopheles,3500000,6025,85
2022-02-28,Diourbel,Dengue,18,28.6,62,5.1,partiel,294,Aedes,1800000,120,70
2022-02-28,Diourbel,Paludisme,61,28.6,62,5.1,partiel,294,Anopheles,1800000,120,70
2022-02-28,Fatick,Dengue,9,29.0,63,6.9,oui,371,Aedes,900000,45,65
2022-02-28,Fatick,Paludisme,25,29.0,63,6.9,oui,371,Anopheles,900000,45,65
2022-02-28,Kaffrine,Dengue,7,27.7,66,14.2,partiel,238,Aedes,700000,50,60
2022-02-28,Kaffrine,Paludisme,16,27.7,66,14.2,partiel,238,Anopheles,700000,50,60
2022-02-28,Kaolack,Dengue,10,28.7,62,4.3,oui,442,Aedes,1200000,150,68
2022-02-28,Kaolack,Paludisme,34,28.7,62,4.3,oui,442,Anopheles,1200000,150,68
2022-02-28,Kedougou,Dengue,3,33.6,46,2.2,oui,437,Aedes,200000,12,55
2022-02-28,Kedougou,Paludisme,8,33.6,46,2.2,oui,437,Anopheles,200000,12,55
2022-02-28,Kolda,Dengue,12,28.8,76,10.4,oui,340,Aedes,800000,60,58
2022-02-28,Kolda,Paludisme,29,28.8,76,10.4,oui,340,Anopheles,800000,60,58
2022-02-28,Louga,Dengue,13,33.2,69,3.3,partiel,255,Aedes,1100000,40,67
2022-02-28,Louga,Paludisme,32,33.2,69,3.3,partiel,255,Anopheles,1100000,40,67
2022-02-28,Matam,Dengue,6,35.1,54,1.1,non,241,Aedes,600000,20,50
2022-02-28,Matam,Paludisme,16,35.1,54,1.1,non,241,Anopheles,600000,20,50
